area_name_en,forecast_quarter,forecast_price,yhat_lower,yhat_upper,growth_factor,growth_factor_lower,growth_factor_upper,past_quarter,past_median_price,actual_median,predicted_median
Al Hebiah Fourth,2025Q2,11001.925936578917,4411.679029445384,17592.172843712448,0.8948051964120433,0.358809297863469,1.4308010949606178,2023Q4,8433.61,9684.61,9030.025685010682
Al Hebiah Fourth,2024Q3,11766.22222564353,9504.19068796378,14028.253763323282,0.9569667029515172,0.7729918619980651,1.1409415439049695,2024Q1,10345.689999999999,9684.61,9030.025685010682
Al Hebiah Fourth,2024Q4,11505.732427341944,7208.730108420086,15802.734746263804,0.9357806282154914,0.5862981806758119,1.2852630757551708,2024Q1,10345.689999999999,9684.61,9030.025685010682
Al Hebiah Fourth,2025Q1,11251.009555222608,5662.877403652075,16839.14170679314,0.9150635873145364,0.4605713723799045,1.369555802249168,2024Q1,10345.689999999999,9684.61,9030.025685010682
Al Hebiah Fourth,2025Q2,11001.925936578917,4411.679029445384,17592.172843712448,0.8948051964120433,0.358809297863469,1.4308010949606178,2024Q1,10345.689999999999,9684.61,9030.025685010682
Al Hebiah Fourth,2024Q3,11766.22222564353,9504.19068796378,14028.253763323282,0.9569667029515172,0.7729918619980651,1.1409415439049695,2024Q2,12275.36,9684.61,9030.025685010682
Al Hebiah Fourth,2024Q4,11505.732427341944,7208.730108420086,15802.734746263804,0.9357806282154914,0.5862981806758119,1.2852630757551708,2024Q2,12275.36,9684.61,9030.025685010682
Al Hebiah Fourth,2025Q1,11251.009555222608,5662.877403652075,16839.14170679314,0.9150635873145364,0.4605713723799045,1.369555802249168,2024Q2,12275.36,9684.61,9030.025685010682
Al Hebiah Fourth,2025Q2,11001.925936578917,4411.679029445384,17592.172843712448,0.8948051964120433,0.358809297863469,1.4308010949606178,2024Q2,12275.36,9684.61,9030.025685010682
Al Khairan First,2024Q3,23682.106301141022,22438.102639875426,24926.10996240662,1.023413597046487,0.9696544319821244,1.0771727621108498,2022Q1,18641.535,25605.0,21802.737023622278
Al Khairan First,2024Q4,23929.25326341109,22596.498997738032,25262.00752908416,1.0340939629919663,0.9764994728876042,1.0916884530963284,2022Q1,18641.535,25605.0,21802.737023622278
Al Khairan First,2025Q1,24422.74157448108,23085.358175479854,25760.124973482307,1.0554198805902757,0.9976253441754064,1.1132144170051448,2022Q1,18641.535,25605.0,21802.737023622278
Al Khairan First,2025Q2,25291.38339419582,23864.12775595099,26718.63903244065,1.0929579204062876,1.0312795879105567,1.1546362529020184,2022Q1,18641.535,25605.0,21802.737023622278
Al Khairan First,2024Q3,23682.106301141022,22438.102639875426,24926.10996240662,1.023413597046487,0.9696544319821244,1.0771727621108498,2022Q2,19133.13,25605.0,21802.737023622278
Al Khairan First,2024Q4,23929.25326341109,22596.498997738032,25262.00752908416,1.0340939629919663,0.9764994728876042,1.0916884530963284,2022Q2,19133.13,25605.0,21802.737023622278
Al Khairan First,2025Q1,24422.74157448108,23085.358175479854,25760.124973482307,1.0554198805902757,0.9976253441754064,1.1132144170051448,2022Q2,19133.13,25605.0,21802.737023622278
Al Khairan First,2025Q2,25291.38339419582,23864.12775595099,26718.63903244065,1.0929579204062876,1.0312795879105567,1.1546362529020184,2022Q2,19133.13,25605.0,21802.737023622278
Al Khairan First,2024Q3,23682.106301141022,22438.102639875426,24926.10996240662,1.023413597046487,0.9696544319821244,1.0771727621108498,2022Q3,18590.295,25605.0,21802.737023622278
Al Khairan First,2024Q4,23929.25326341109,22596.498997738032,25262.00752908416,1.0340939629919663,0.9764994728876042,1.0916884530963284,2022Q3,18590.295,25605.0,21802.737023622278
Al Khairan First,2025Q1,24422.74157448108,23085.358175479854,25760.124973482307,1.0554198805902757,0.9976253441754064,1.1132144170051448,2022Q3,18590.295,25605.0,21802.737023622278
Al Khairan First,2025Q2,25291.38339419582,23864.12775595099,26718.63903244065,1.0929579204062876,1.0312795879105567,1.1546362529020184,2022Q3,18590.295,25605.0,21802.737023622278
Al Khairan First,2024Q3,23682.106301141022,22438.102639875426,24926.10996240662,1.023413597046487,0.9696544319821244,1.0771727621108498,2022Q4,19220.68,25605.0,21802.737023622278
Al Khairan First,2024Q4,23929.25326341109,22596.498997738032,25262.00752908416,1.0340939629919663,0.9764994728876042,1.0916884530963284,2022Q4,19220.68,25605.0,21802.737023622278
Al Khairan First,2025Q1,24422.74157448108,23085.358175479854,25760.124973482307,1.0554198805902757,0.9976253441754064,1.1132144170051448,2022Q4,19220.68,25605.0,21802.737023622278
Al Khairan First,2025Q2,25291.38339419582,23864.12775595099,26718.63903244065,1.0929579204062876,1.0312795879105567,1.1546362529020184,2022Q4,19220.68,25605.0,21802.737023622278
Al Khairan First,2024Q3,23682.106301141022,22438.102639875426,24926.10996240662,1.023413597046487,0.9696544319821244,1.0771727621108498,2023Q1,21576.28,25605.0,21802.737023622278
Al Khairan First,2024Q4,23929.25326341109,22596.498997738032,25262.00752908416,1.0340939629919663,0.9764994728876042,1.0916884530963284,2023Q1,21576.28,25605.0,21802.737023622278
Al Khairan First,2025Q1,24422.74157448108,23085.358175479854,25760.124973482307,1.0554198805902757,0.9976253441754064,1.1132144170051448,2023Q1,21576.28,25605.0,21802.737023622278
Al Khairan First,2025Q2,25291.38339419582,23864.12775595099,26718.63903244065,1.0929579204062876,1.0312795879105567,1.1546362529020184,2023Q1,21576.28,25605.0,21802.737023622278
Al Khairan First,2024Q3,23682.106301141022,22438.102639875426,24926.10996240662,1.023413597046487,0.9696544319821244,1.0771727621108498,2023Q2,21813.89,25605.0,21802.737023622278
Al Khairan First,2024Q4,23929.25326341109,22596.498997738032,25262.00752908416,1.0340939629919663,0.9764994728876042,1.0916884530963284,2023Q2,21813.89,25605.0,21802.737023622278
Al Khairan First,2025Q1,24422.74157448108,23085.358175479854,25760.124973482307,1.0554198805902757,0.9976253441754064,1.1132144170051448,2023Q2,21813.89,25605.0,21802.737023622278
Al Khairan First,2025Q2,25291.38339419582,23864.12775595099,26718.63903244065,1.0929579204062876,1.0312795879105567,1.1546362529020184,2023Q2,21813.89,25605.0,21802.737023622278
Al Khairan First,2024Q3,23682.106301141022,22438.102639875426,24926.10996240662,1.023413597046487,0.9696544319821244,1.0771727621108498,2023Q3,22599.55,25605.0,21802.737023622278
Al Khairan First,2024Q4,23929.25326341109,22596.498997738032,25262.00752908416,1.0340939629919663,0.9764994728876042,1.0916884530963284,2023Q3,22599.55,25605.0,21802.737023622278
Al Khairan First,2025Q1,24422.74157448108,23085.358175479854,25760.124973482307,1.0554198805902757,0.9976253441754064,1.1132144170051448,2023Q3,22599.55,25605.0,21802.737023622278
Al Khairan First,2025Q2,25291.38339419582,23864.12775595099,26718.63903244065,1.0929579204062876,1.0312795879105567,1.1546362529020184,2023Q3,22599.55,25605.0,21802.737023622278
Al Khairan First,2024Q3,23682.106301141022,22438.102639875426,24926.10996240662,1.023413597046487,0.9696544319821244,1.0771727621108498,2023Q4,21206.35,25605.0,21802.737023622278
Al Khairan First,2024Q4,23929.25326341109,22596.498997738032,25262.00752908416,1.0340939629919663,0.9764994728876042,1.0916884530963284,2023Q4,21206.35,25605.0,21802.737023622278
Al Khairan First,2025Q1,24422.74157448108,23085.358175479854,25760.124973482307,1.0554198805902757,0.9976253441754064,1.1132144170051448,2023Q4,21206.35,25605.0,21802.737023622278
Al Khairan First,2025Q2,25291.38339419582,23864.12775595099,26718.63903244065,1.0929579204062876,1.0312795879105567,1.1546362529020184,2023Q4,21206.35,25605.0,21802.737023622278
Al Khairan First,2024Q3,23682.106301141022,22438.102639875426,24926.10996240662,1.023413597046487,0.9696544319821244,1.0771727621108498,2024Q1,23369.245000000003,25605.0,21802.737023622278
Al Khairan First,2024Q4,23929.25326341109,22596.498997738032,25262.00752908416,1.0340939629919663,0.9764994728876042,1.0916884530963284,2024Q1,23369.245000000003,25605.0,21802.737023622278
Al Khairan First,2025Q1,24422.74157448108,23085.358175479854,25760.124973482307,1.0554198805902757,0.9976253441754064,1.1132144170051448,2024Q1,23369.245000000003,25605.0,21802.737023622278
Al Khairan First,2025Q2,25291.38339419582,23864.12775595099,26718.63903244065,1.0929579204062876,1.0312795879105567,1.1546362529020184,2024Q1,23369.245000000003,25605.0,21802.737023622278
Al Khairan First,2024Q3,23682.106301141022,22438.102639875426,24926.10996240662,1.023413597046487,0.9696544319821244,1.0771727621108498,2024Q2,24169.18,25605.0,21802.737023622278
Al Khairan First,2024Q4,23929.25326341109,22596.498997738032,25262.00752908416,1.0340939629919663,0.9764994728876042,1.0916884530963284,2024Q2,24169.18,25605.0,21802.737023622278
Al Khairan First,2025Q1,24422.74157448108,23085.358175479854,25760.124973482307,1.0554198805902757,0.9976253441754064,1.1132144170051448,2024Q2,24169.18,25605.0,21802.737023622278
Al Khairan First,2025Q2,25291.38339419582,23864.12775595099,26718.63903244065,1.0929579204062876,1.0312795879105567,1.1546362529020184,2024Q2,24169.18,25605.0,21802.737023622278
Al Merkadh,2024Q3,19020.482132752997,17280.303182606698,20760.66108289929,1.0,0.9085102607809434,1.0914897392190566,2022Q1,16625.89,19946.445,18285.862996456184
Al Merkadh,2024Q4,19020.482132752997,16559.497460499926,21481.46680500606,1.0,0.8706139699784324,1.1293860300215677,2022Q1,16625.89,19946.445,18285.862996456184
Al Merkadh,2025Q1,19020.482132752997,16006.403776837738,22034.56048866825,1.0,0.841535123301367,1.158464876698633,2022Q1,16625.89,19946.445,18285.862996456184
Al Merkadh,2025Q2,19020.482132752997,15540.1242324604,22500.840033045588,1.0,0.8170205215618868,1.1829794784381131,2022Q1,16625.89,19946.445,18285.862996456184
Al Merkadh,2024Q3,19020.482132752997,17280.303182606698,20760.66108289929,1.0,0.9085102607809434,1.0914897392190566,2022Q2,18298.56,19946.445,18285.862996456184
Al Merkadh,2024Q4,19020.482132752997,16559.497460499926,21481.46680500606,1.0,0.8706139699784324,1.1293860300215677,2022Q2,18298.56,19946.445,18285.862996456184
Al Merkadh,2025Q1,19020.482132752997,16006.403776837738,22034.56048866825,1.0,0.841535123301367,1.158464876698633,2022Q2,18298.56,19946.445,18285.862996456184
Al Merkadh,2025Q2,19020.482132752997,15540.1242324604,22500.840033045588,1.0,0.8170205215618868,1.1829794784381131,2022Q2,18298.56,19946.445,18285.862996456184
Al Merkadh,2024Q3,19020.482132752997,17280.303182606698,20760.66108289929,1.0,0.9085102607809434,1.0914897392190566,2022Q3,16481.85,19946.445,18285.862996456184
Al Merkadh,2024Q4,19020.482132752997,16559.497460499926,21481.46680500606,1.0,0.8706139699784324,1.1293860300215677,2022Q3,16481.85,19946.445,18285.862996456184
Al Merkadh,2025Q1,19020.482132752997,16006.403776837738,22034.56048866825,1.0,0.841535123301367,1.158464876698633,2022Q3,16481.85,19946.445,18285.862996456184
Al Merkadh,2025Q2,19020.482132752997,15540.1242324604,22500.840033045588,1.0,0.8170205215618868,1.1829794784381131,2022Q3,16481.85,19946.445,18285.862996456184
Al Merkadh,2024Q3,19020.482132752997,17280.303182606698,20760.66108289929,1.0,0.9085102607809434,1.0914897392190566,2022Q4,19985.265,19946.445,18285.862996456184
Al Merkadh,2024Q4,19020.482132752997,16559.497460499926,21481.46680500606,1.0,0.8706139699784324,1.1293860300215677,2022Q4,19985.265,19946.445,18285.862996456184
Al Merkadh,2025Q1,19020.482132752997,16006.403776837738,22034.56048866825,1.0,0.841535123301367,1.158464876698633,2022Q4,19985.265,19946.445,18285.862996456184
Al Merkadh,2025Q2,19020.482132752997,15540.1242324604,22500.840033045588,1.0,0.8170205215618868,1.1829794784381131,2022Q4,19985.265,19946.445,18285.862996456184
Al Merkadh,2024Q3,19020.482132752997,17280.303182606698,20760.66108289929,1.0,0.9085102607809434,1.0914897392190566,2023Q1,19374.92,19946.445,18285.862996456184
Al Merkadh,2024Q4,19020.482132752997,16559.497460499926,21481.46680500606,1.0,0.8706139699784324,1.1293860300215677,2023Q1,19374.92,19946.445,18285.862996456184
Al Merkadh,2025Q1,19020.482132752997,16006.403776837738,22034.56048866825,1.0,0.841535123301367,1.158464876698633,2023Q1,19374.92,19946.445,18285.862996456184
Al Merkadh,2025Q2,19020.482132752997,15540.1242324604,22500.840033045588,1.0,0.8170205215618868,1.1829794784381131,2023Q1,19374.92,19946.445,18285.862996456184
Al Merkadh,2024Q3,19020.482132752997,17280.303182606698,20760.66108289929,1.0,0.9085102607809434,1.0914897392190566,2023Q2,18034.545,19946.445,18285.862996456184
Al Merkadh,2024Q4,19020.482132752997,16559.497460499926,21481.46680500606,1.0,0.8706139699784324,1.1293860300215677,2023Q2,18034.545,19946.445,18285.862996456184
Al Merkadh,2025Q1,19020.482132752997,16006.403776837738,22034.56048866825,1.0,0.841535123301367,1.158464876698633,2023Q2,18034.545,19946.445,18285.862996456184
Al Merkadh,2025Q2,19020.482132752997,15540.1242324604,22500.840033045588,1.0,0.8170205215618868,1.1829794784381131,2023Q2,18034.545,19946.445,18285.862996456184
Al Merkadh,2024Q3,19020.482132752997,17280.303182606698,20760.66108289929,1.0,0.9085102607809434,1.0914897392190566,2023Q3,19913.16,19946.445,18285.862996456184
Al Merkadh,2024Q4,19020.482132752997,16559.497460499926,21481.46680500606,1.0,0.8706139699784324,1.1293860300215677,2023Q3,19913.16,19946.445,18285.862996456184
Al Merkadh,2025Q1,19020.482132752997,16006.403776837738,22034.56048866825,1.0,0.841535123301367,1.158464876698633,2023Q3,19913.16,19946.445,18285.862996456184
Al Merkadh,2025Q2,19020.482132752997,15540.1242324604,22500.840033045588,1.0,0.8170205215618868,1.1829794784381131,2023Q3,19913.16,19946.445,18285.862996456184
Al Merkadh,2024Q3,19020.482132752997,17280.303182606698,20760.66108289929,1.0,0.9085102607809434,1.0914897392190566,2023Q4,18875.385000000002,19946.445,18285.862996456184
Al Merkadh,2024Q4,19020.482132752997,16559.497460499926,21481.46680500606,1.0,0.8706139699784324,1.1293860300215677,2023Q4,18875.385000000002,19946.445,18285.862996456184
Al Merkadh,2025Q1,19020.482132752997,16006.403776837738,22034.56048866825,1.0,0.841535123301367,1.158464876698633,2023Q4,18875.385000000002,19946.445,18285.862996456184
Al Merkadh,2025Q2,19020.482132752997,15540.1242324604,22500.840033045588,1.0,0.8170205215618868,1.1829794784381131,2023Q4,18875.385000000002,19946.445,18285.862996456184
Al Merkadh,2024Q3,19020.482132752997,17280.303182606698,20760.66108289929,1.0,0.9085102607809434,1.0914897392190566,2024Q1,18314.375,19946.445,18285.862996456184
Al Merkadh,2024Q4,19020.482132752997,16559.497460499926,21481.46680500606,1.0,0.8706139699784324,1.1293860300215677,2024Q1,18314.375,19946.445,18285.862996456184
Al Merkadh,2025Q1,19020.482132752997,16006.403776837738,22034.56048866825,1.0,0.841535123301367,1.158464876698633,2024Q1,18314.375,19946.445,18285.862996456184
Al Merkadh,2025Q2,19020.482132752997,15540.1242324604,22500.840033045588,1.0,0.8170205215618868,1.1829794784381131,2024Q1,18314.375,19946.445,18285.862996456184
Al Merkadh,2024Q3,19020.482132752997,17280.303182606698,20760.66108289929,1.0,0.9085102607809434,1.0914897392190566,2024Q2,18961.135000000002,19946.445,18285.862996456184
Al Merkadh,2024Q4,19020.482132752997,16559.497460499926,21481.46680500606,1.0,0.8706139699784324,1.1293860300215677,2024Q2,18961.135000000002,19946.445,18285.862996456184
Al Merkadh,2025Q1,19020.482132752997,16006.403776837738,22034.56048866825,1.0,0.841535123301367,1.158464876698633,2024Q2,18961.135000000002,19946.445,18285.862996456184
Al Merkadh,2025Q2,19020.482132752997,15540.1242324604,22500.840033045588,1.0,0.8170205215618868,1.1829794784381131,2024Q2,18961.135000000002,19946.445,18285.862996456184
Al Thanyah Fifth,2024Q3,15553.805135135137,12381.207764404431,18726.40250586584,1.0,0.7960243591091424,1.2039756408908575,2022Q1,10138.689999999999,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q4,15553.805135135137,11067.074905498554,20040.53536477172,1.0,0.711534882258405,1.288465117741595,2022Q1,10138.689999999999,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q1,15553.805135135137,10058.705297070126,21048.904973200144,1.0,0.6467038264706108,1.3532961735293894,2022Q1,10138.689999999999,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q2,15553.805135135137,9208.61039367373,21898.99987659654,1.0,0.5920487182182846,1.4079512817817152,2022Q1,10138.689999999999,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q3,15553.805135135137,12381.207764404431,18726.40250586584,1.0,0.7960243591091424,1.2039756408908575,2022Q2,10359.05,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q4,15553.805135135137,11067.074905498554,20040.53536477172,1.0,0.711534882258405,1.288465117741595,2022Q2,10359.05,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q1,15553.805135135137,10058.705297070126,21048.904973200144,1.0,0.6467038264706108,1.3532961735293894,2022Q2,10359.05,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q2,15553.805135135137,9208.61039367373,21898.99987659654,1.0,0.5920487182182846,1.4079512817817152,2022Q2,10359.05,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q3,15553.805135135137,12381.207764404431,18726.40250586584,1.0,0.7960243591091424,1.2039756408908575,2022Q3,9931.5,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q4,15553.805135135137,11067.074905498554,20040.53536477172,1.0,0.711534882258405,1.288465117741595,2022Q3,9931.5,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q1,15553.805135135137,10058.705297070126,21048.904973200144,1.0,0.6467038264706108,1.3532961735293894,2022Q3,9931.5,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q2,15553.805135135137,9208.61039367373,21898.99987659654,1.0,0.5920487182182846,1.4079512817817152,2022Q3,9931.5,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q3,15553.805135135137,12381.207764404431,18726.40250586584,1.0,0.7960243591091424,1.2039756408908575,2022Q4,10928.8,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q4,15553.805135135137,11067.074905498554,20040.53536477172,1.0,0.711534882258405,1.288465117741595,2022Q4,10928.8,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q1,15553.805135135137,10058.705297070126,21048.904973200144,1.0,0.6467038264706108,1.3532961735293894,2022Q4,10928.8,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q2,15553.805135135137,9208.61039367373,21898.99987659654,1.0,0.5920487182182846,1.4079512817817152,2022Q4,10928.8,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q3,15553.805135135137,12381.207764404431,18726.40250586584,1.0,0.7960243591091424,1.2039756408908575,2023Q1,11487.83,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q4,15553.805135135137,11067.074905498554,20040.53536477172,1.0,0.711534882258405,1.288465117741595,2023Q1,11487.83,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q1,15553.805135135137,10058.705297070126,21048.904973200144,1.0,0.6467038264706108,1.3532961735293894,2023Q1,11487.83,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q2,15553.805135135137,9208.61039367373,21898.99987659654,1.0,0.5920487182182846,1.4079512817817152,2023Q1,11487.83,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q3,15553.805135135137,12381.207764404431,18726.40250586584,1.0,0.7960243591091424,1.2039756408908575,2023Q2,15328.44,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q4,15553.805135135137,11067.074905498554,20040.53536477172,1.0,0.711534882258405,1.288465117741595,2023Q2,15328.44,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q1,15553.805135135137,10058.705297070126,21048.904973200144,1.0,0.6467038264706108,1.3532961735293894,2023Q2,15328.44,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q2,15553.805135135137,9208.61039367373,21898.99987659654,1.0,0.5920487182182846,1.4079512817817152,2023Q2,15328.44,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q3,15553.805135135137,12381.207764404431,18726.40250586584,1.0,0.7960243591091424,1.2039756408908575,2023Q3,21129.614999999998,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q4,15553.805135135137,11067.074905498554,20040.53536477172,1.0,0.711534882258405,1.288465117741595,2023Q3,21129.614999999998,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q1,15553.805135135137,10058.705297070126,21048.904973200144,1.0,0.6467038264706108,1.3532961735293894,2023Q3,21129.614999999998,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q2,15553.805135135137,9208.61039367373,21898.99987659654,1.0,0.5920487182182846,1.4079512817817152,2023Q3,21129.614999999998,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q3,15553.805135135137,12381.207764404431,18726.40250586584,1.0,0.7960243591091424,1.2039756408908575,2023Q4,13963.83,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q4,15553.805135135137,11067.074905498554,20040.53536477172,1.0,0.711534882258405,1.288465117741595,2023Q4,13963.83,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q1,15553.805135135137,10058.705297070126,21048.904973200144,1.0,0.6467038264706108,1.3532961735293894,2023Q4,13963.83,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q2,15553.805135135137,9208.61039367373,21898.99987659654,1.0,0.5920487182182846,1.4079512817817152,2023Q4,13963.83,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q3,15553.805135135137,12381.207764404431,18726.40250586584,1.0,0.7960243591091424,1.2039756408908575,2024Q1,15940.9,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q4,15553.805135135137,11067.074905498554,20040.53536477172,1.0,0.711534882258405,1.288465117741595,2024Q1,15940.9,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q1,15553.805135135137,10058.705297070126,21048.904973200144,1.0,0.6467038264706108,1.3532961735293894,2024Q1,15940.9,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q2,15553.805135135137,9208.61039367373,21898.99987659654,1.0,0.5920487182182846,1.4079512817817152,2024Q1,15940.9,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q3,15553.805135135137,12381.207764404431,18726.40250586584,1.0,0.7960243591091424,1.2039756408908575,2024Q2,14551.15,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2024Q4,15553.805135135137,11067.074905498554,20040.53536477172,1.0,0.711534882258405,1.288465117741595,2024Q2,14551.15,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q1,15553.805135135137,10058.705297070126,21048.904973200144,1.0,0.6467038264706108,1.3532961735293894,2024Q2,14551.15,20167.245000000003,15575.349826815926
Al Thanyah Fifth,2025Q2,15553.805135135137,9208.61039367373,21898.99987659654,1.0,0.5920487182182846,1.4079512817817152,2024Q2,14551.15,20167.245000000003,15575.349826815926
Al Warsan First,2024Q3,6547.779748628724,5783.315153903886,7312.244343353561,0.999740492418375,0.8830190632153418,1.1164619216214082,,,,
Al Warsan First,2024Q4,6310.497380792557,5219.394654586022,7401.600106999092,0.9635112971232208,0.7969174869075977,1.1301051073388435,,,,
Al Warsan First,2025Q1,6069.49453002643,4867.823730857886,7271.165329194973,0.9267140440162236,0.7432382701499542,1.1101898178824932,,,,
Al Warsan First,2025Q2,5913.869615950431,4692.56907996958,7135.170151931281,0.902952626527572,0.7164797080565395,1.089425544998604,,,,
Al Yelayiss 2,2024Q3,11920.41341740227,10052.69874774232,13788.128087062218,1.0,0.8433179618641979,1.156682038135802,2022Q1,7366.475,12633.21,10827.409247047603
Al Yelayiss 2,2024Q4,11920.41341740227,9279.066000925986,14561.760833878552,1.0,0.7784181366880903,1.2215818633119095,2022Q1,7366.475,12633.21,10827.409247047603
Al Yelayiss 2,2025Q1,11920.41341740227,8685.436715509517,15155.390119295022,1.0,0.7286187493153465,1.2713812506846536,2022Q1,7366.475,12633.21,10827.409247047603
Al Yelayiss 2,2025Q2,11920.41341740227,8184.984078082374,15655.842756722164,1.0,0.6866359237283961,1.313364076271604,2022Q1,7366.475,12633.21,10827.409247047603
Al Yelayiss 2,2024Q3,11920.41341740227,10052.69874774232,13788.128087062218,1.0,0.8433179618641979,1.156682038135802,2022Q2,7968.915,12633.21,10827.409247047603
Al Yelayiss 2,2024Q4,11920.41341740227,9279.066000925986,14561.760833878552,1.0,0.7784181366880903,1.2215818633119095,2022Q2,7968.915,12633.21,10827.409247047603
Al Yelayiss 2,2025Q1,11920.41341740227,8685.436715509517,15155.390119295022,1.0,0.7286187493153465,1.2713812506846536,2022Q2,7968.915,12633.21,10827.409247047603
Al Yelayiss 2,2025Q2,11920.41341740227,8184.984078082374,15655.842756722164,1.0,0.6866359237283961,1.313364076271604,2022Q2,7968.915,12633.21,10827.409247047603
Al Yelayiss 2,2024Q3,11920.41341740227,10052.69874774232,13788.128087062218,1.0,0.8433179618641979,1.156682038135802,2022Q3,8315.86,12633.21,10827.409247047603
Al Yelayiss 2,2024Q4,11920.41341740227,9279.066000925986,14561.760833878552,1.0,0.7784181366880903,1.2215818633119095,2022Q3,8315.86,12633.21,10827.409247047603
Al Yelayiss 2,2025Q1,11920.41341740227,8685.436715509517,15155.390119295022,1.0,0.7286187493153465,1.2713812506846536,2022Q3,8315.86,12633.21,10827.409247047603
Al Yelayiss 2,2025Q2,11920.41341740227,8184.984078082374,15655.842756722164,1.0,0.6866359237283961,1.313364076271604,2022Q3,8315.86,12633.21,10827.409247047603
Al Yelayiss 2,2024Q3,11920.41341740227,10052.69874774232,13788.128087062218,1.0,0.8433179618641979,1.156682038135802,2022Q4,8512.01,12633.21,10827.409247047603
Al Yelayiss 2,2024Q4,11920.41341740227,9279.066000925986,14561.760833878552,1.0,0.7784181366880903,1.2215818633119095,2022Q4,8512.01,12633.21,10827.409247047603
Al Yelayiss 2,2025Q1,11920.41341740227,8685.436715509517,15155.390119295022,1.0,0.7286187493153465,1.2713812506846536,2022Q4,8512.01,12633.21,10827.409247047603
Al Yelayiss 2,2025Q2,11920.41341740227,8184.984078082374,15655.842756722164,1.0,0.6866359237283961,1.313364076271604,2022Q4,8512.01,12633.21,10827.409247047603
Al Yelayiss 2,2024Q3,11920.41341740227,10052.69874774232,13788.128087062218,1.0,0.8433179618641979,1.156682038135802,2023Q1,12483.6,12633.21,10827.409247047603
Al Yelayiss 2,2024Q4,11920.41341740227,9279.066000925986,14561.760833878552,1.0,0.7784181366880903,1.2215818633119095,2023Q1,12483.6,12633.21,10827.409247047603
Al Yelayiss 2,2025Q1,11920.41341740227,8685.436715509517,15155.390119295022,1.0,0.7286187493153465,1.2713812506846536,2023Q1,12483.6,12633.21,10827.409247047603
Al Yelayiss 2,2025Q2,11920.41341740227,8184.984078082374,15655.842756722164,1.0,0.6866359237283961,1.313364076271604,2023Q1,12483.6,12633.21,10827.409247047603
Al Yelayiss 2,2024Q3,11920.41341740227,10052.69874774232,13788.128087062218,1.0,0.8433179618641979,1.156682038135802,2023Q2,10667.825,12633.21,10827.409247047603
Al Yelayiss 2,2024Q4,11920.41341740227,9279.066000925986,14561.760833878552,1.0,0.7784181366880903,1.2215818633119095,2023Q2,10667.825,12633.21,10827.409247047603
Al Yelayiss 2,2025Q1,11920.41341740227,8685.436715509517,15155.390119295022,1.0,0.7286187493153465,1.2713812506846536,2023Q2,10667.825,12633.21,10827.409247047603
Al Yelayiss 2,2025Q2,11920.41341740227,8184.984078082374,15655.842756722164,1.0,0.6866359237283961,1.313364076271604,2023Q2,10667.825,12633.21,10827.409247047603
Al Yelayiss 2,2024Q3,11920.41341740227,10052.69874774232,13788.128087062218,1.0,0.8433179618641979,1.156682038135802,2023Q3,11101.71,12633.21,10827.409247047603
